algo,timingFullProtocol,timingProcessServerHello,timingWriteClientHello,timingWriteKEMCiphertext
NTRU_HPS_4096_1229,1133.864195,0.012676,5.174662,0.012676
NTRU_HPS_4096_1229,1131.640609,0.025536,5.275211,0.025536
NTRU_HPS_4096_1229,1134.178651,0.019488,5.086837,0.019488
NTRU_HPS_4096_1229,1132.832577,0.019040,5.369251,0.019040
NTRU_HPS_4096_1229,1133.881190,0.016657,5.348051,0.016657
NTRU_HPS_4096_1229,1134.863655,0.021036,5.284640,0.021036
NTRU_HPS_4096_1229,1130.390699,0.012568,5.176192,0.012568
NTRU_HPS_4096_1229,1131.711285,0.025608,5.143894,0.025608
NTRU_HPS_4096_1229,1131.821090,0.014390,5.112227,0.014390
NTRU_HPS_4096_1229,1132.128209,0.019483,5.219399,0.019483
NTRU_HPS_4096_1229,1134.045776,0.024260,5.399244,0.024260
NTRU_HPS_4096_1229,1134.176001,0.013378,5.279906,0.013378
NTRU_HPS_4096_1229,1135.439127,0.013080,5.121830,0.013080
NTRU_HPS_4096_1229,1133.584690,0.022976,5.212571,0.022976
NTRU_HPS_4096_1229,1135.424236,0.016423,5.329163,0.016423
NTRU_HPS_4096_1229,1132.621086,0.013435,5.276455,0.013435
NTRU_HPS_4096_1229,1138.174943,0.013559,5.236045,0.013559
NTRU_HPS_4096_1229,1131.085866,0.017340,5.199876,0.017340
NTRU_HPS_4096_1229,1134.643468,0.015195,5.263973,0.015195
NTRU_HPS_4096_1229,1132.813490,0.014365,5.221177,0.014365
NTRU_HPS_4096_1229,1132.960979,0.014453,5.261169,0.014453
NTRU_HPS_4096_1229,1133.571706,0.012077,5.248084,0.012077
NTRU_HPS_4096_1229,1135.304991,0.012602,5.193819,0.012602
NTRU_HPS_4096_1229,1131.107293,0.015876,5.146838,0.015876
NTRU_HPS_4096_1229,1133.357103,0.025581,5.079895,0.025581
NTRU_HPS_4096_1229,1130.387427,0.024832,5.318544,0.024832
NTRU_HPS_4096_1229,1131.542557,0.017502,5.295490,0.017502
NTRU_HPS_4096_1229,1130.178533,0.024699,5.082800,0.024699
NTRU_HPS_4096_1229,1128.395468,0.014699,5.055136,0.014699
NTRU_HPS_4096_1229,1133.861443,0.014467,5.319128,0.014467
NTRU_HPS_4096_1229,1137.657360,0.012746,5.066503,0.012746
NTRU_HPS_4096_1229,1130.462275,0.023071,5.070288,0.023071
NTRU_HPS_4096_1229,1131.176018,0.014326,5.009279,0.014326
NTRU_HPS_4096_1229,1131.491640,0.014138,5.159118,0.014138
NTRU_HPS_4096_1229,1134.270006,0.016096,5.089504,0.016096
NTRU_HPS_4096_1229,1134.349558,0.019126,5.072068,0.019126
NTRU_HPS_4096_1229,1133.622154,0.013359,5.353814,0.013359
NTRU_HPS_4096_1229,1128.229044,0.022830,5.061333,0.022830
NTRU_HPS_4096_1229,1131.134663,0.014770,5.041510,0.014770
NTRU_HPS_4096_1229,1131.007966,0.024995,5.086298,0.024995
NTRU_HPS_4096_1229,1130.525601,0.017686,5.101864,0.017686
NTRU_HPS_4096_1229,1133.131656,0.013232,5.079881,0.013232
NTRU_HPS_4096_1229,1132.241259,0.022372,5.114212,0.022372
NTRU_HPS_4096_1229,1131.255344,0.024648,5.051444,0.024648
NTRU_HPS_4096_1229,1131.001595,0.016753,5.077650,0.016753
NTRU_HPS_4096_1229,1133.233905,0.023962,5.134348,0.023962
NTRU_HPS_4096_1229,1131.538162,0.014769,5.055113,0.014769
NTRU_HPS_4096_1229,1130.640874,0.013298,5.225440,0.013298
NTRU_HPS_4096_1229,1139.062650,0.017219,5.254684,0.017219
NTRU_HPS_4096_1229,1134.433032,0.015476,5.114902,0.015476
NTRU_HPS_4096_1229,1130.367953,0.016764,5.173213,0.016764
NTRU_HPS_4096_1229,1131.201120,0.016387,5.200553,0.016387
NTRU_HPS_4096_1229,1129.886170,0.012402,5.256119,0.012402
NTRU_HPS_4096_1229,1134.110516,0.013190,5.091255,0.013190
NTRU_HPS_4096_1229,1135.021213,0.017156,5.245117,0.017156
NTRU_HPS_4096_1229,1130.351816,0.014188,5.196090,0.014188
NTRU_HPS_4096_1229,1133.115936,0.014590,5.267179,0.014590
NTRU_HPS_4096_1229,1132.848850,0.024009,5.222580,0.024009
NTRU_HPS_4096_1229,1132.234161,0.016046,5.133276,0.016046
NTRU_HPS_4096_1229,1133.660393,0.023980,5.098848,0.023980
NTRU_HPS_4096_1229,1134.700500,0.019895,5.057260,0.019895
NTRU_HPS_4096_1229,1135.870490,0.017482,5.067599,0.017482
NTRU_HPS_4096_1229,1133.971924,0.013791,5.229386,0.013791
NTRU_HPS_4096_1229,1134.915970,0.015548,5.265658,0.015548
NTRU_HPS_4096_1229,1131.695360,0.014558,5.352149,0.014558
NTRU_HPS_4096_1229,1131.224499,0.028426,5.179148,0.028426
NTRU_HPS_4096_1229,1135.413347,0.017942,5.211291,0.017942
NTRU_HPS_4096_1229,1131.996492,0.013623,5.445673,0.013623
NTRU_HPS_4096_1229,1132.219684,0.027753,5.230286,0.027753
NTRU_HPS_4096_1229,1134.900878,0.017812,5.143577,0.017812
NTRU_HPS_4096_1229,1131.396270,0.014690,5.286075,0.014690
NTRU_HPS_4096_1229,1132.456829,0.014523,5.201591,0.014523
NTRU_HPS_4096_1229,1137.371154,0.025962,5.047193,0.025962
NTRU_HPS_4096_1229,1131.960694,0.016343,5.177464,0.016343
NTRU_HPS_4096_1229,1131.940877,0.011947,5.218871,0.011947
NTRU_HPS_4096_1229,1135.486741,0.018881,5.155249,0.018881
NTRU_HPS_4096_1229,1279.132301,0.014024,5.095370,0.014024
NTRU_HPS_4096_1229,1132.232579,0.017941,5.115969,0.017941
NTRU_HPS_4096_1229,1133.870506,0.014465,5.146269,0.014465
NTRU_HPS_4096_1229,1131.368145,0.013437,5.185170,0.013437
NTRU_HPS_4096_1229,1134.231146,0.013547,5.286717,0.013547
NTRU_HPS_4096_1229,1129.278099,0.014438,5.120534,0.014438
NTRU_HPS_4096_1229,1131.088570,0.015033,5.249238,0.015033
NTRU_HPS_4096_1229,1132.755052,0.014696,5.127126,0.014696
NTRU_HPS_4096_1229,1133.979251,0.012452,5.267502,0.012452
NTRU_HPS_4096_1229,1133.766141,0.014665,5.264297,0.014665
NTRU_HPS_4096_1229,1132.961686,0.019950,5.183124,0.019950
NTRU_HPS_4096_1229,1133.514799,0.022757,5.258790,0.022757
NTRU_HPS_4096_1229,1132.124187,0.037634,5.019116,0.037634
NTRU_HPS_4096_1229,1129.920872,0.021598,5.029451,0.021598
NTRU_HPS_4096_1229,1134.267399,0.014698,5.074470,0.014698
NTRU_HPS_4096_1229,1131.540642,0.014788,5.088312,0.014788
NTRU_HPS_4096_1229,1132.730918,0.015934,5.067838,0.015934
NTRU_HPS_4096_1229,1132.651104,0.015752,5.322513,0.015752
NTRU_HPS_4096_1229,1132.433803,0.013125,5.307262,0.013125
NTRU_HPS_4096_1229,1135.219576,0.015491,5.100198,0.015491
NTRU_HPS_4096_1229,1135.813427,0.014966,5.090107,0.014966
NTRU_HPS_4096_1229,1133.461565,0.105824,5.306098,0.105824
NTRU_HPS_4096_1229,1130.703656,0.016125,5.081819,0.016125
NTRU_HPS_4096_1229,1134.164117,0.014723,5.061693,0.014723
NTRU_HPS_4096_1229,1136.589197,0.023664,5.091688,0.023664
NTRU_HPS_4096_1229,1129.819883,0.015194,5.259852,0.015194
NTRU_HPS_4096_1229,1132.802337,0.013825,5.247417,0.013825
NTRU_HPS_4096_1229,1128.681362,0.013684,5.074353,0.013684
NTRU_HPS_4096_1229,1133.993771,0.014674,5.215315,0.014674
NTRU_HPS_4096_1229,1128.747446,0.017304,5.382903,0.017304
NTRU_HPS_4096_1229,1133.783227,0.024597,5.151410,0.024597
NTRU_HPS_4096_1229,1130.841942,0.016589,5.011545,0.016589
NTRU_HPS_4096_1229,1134.383656,0.013094,5.242278,0.013094
NTRU_HPS_4096_1229,1128.106907,0.013534,5.065768,0.013534
NTRU_HPS_4096_1229,1134.526118,0.043123,5.292554,0.043123
NTRU_HPS_4096_1229,1135.044427,0.031313,5.349488,0.031313
NTRU_HPS_4096_1229,1137.365632,0.013667,5.079323,0.013667
NTRU_HPS_4096_1229,1134.332693,0.026783,5.209260,0.026783
NTRU_HPS_4096_1229,1142.269057,0.029554,5.071119,0.029554
NTRU_HPS_4096_1229,1133.357989,0.015939,5.081230,0.015939
NTRU_HPS_4096_1229,1135.292099,0.026728,5.086017,0.026728
NTRU_HPS_4096_1229,1127.730539,0.027634,5.107024,0.027634
NTRU_HPS_4096_1229,1132.993251,0.015101,5.072117,0.015101
NTRU_HPS_4096_1229,1129.711507,0.015549,5.037465,0.015549
NTRU_HPS_4096_1229,1134.413568,0.013802,5.319307,0.013802
NTRU_HPS_4096_1229,1134.226726,0.013054,5.284257,0.013054
NTRU_HPS_4096_1229,1129.760039,0.015703,5.096059,0.015703
NTRU_HPS_4096_1229,1132.007216,0.021852,5.123572,0.021852
NTRU_HPS_4096_1229,1137.219146,0.015145,5.222312,0.015145
NTRU_HPS_4096_1229,1135.098765,0.013728,5.051531,0.013728
NTRU_HPS_4096_1229,1133.354302,0.013597,5.109976,0.013597
NTRU_HPS_4096_1229,1135.109042,0.018259,5.426451,0.018259
NTRU_HPS_4096_1229,1132.056679,0.017854,5.081605,0.017854
NTRU_HPS_4096_1229,1131.934019,0.012842,5.091194,0.012842
NTRU_HPS_4096_1229,1132.319130,0.013645,5.035978,0.013645
NTRU_HPS_4096_1229,1134.137984,0.016397,5.070221,0.016397
NTRU_HPS_4096_1229,1133.075162,0.016772,5.148307,0.016772
NTRU_HPS_4096_1229,1134.103139,0.014530,5.238938,0.014530
NTRU_HPS_4096_1229,1134.792983,0.015293,5.056251,0.015293
NTRU_HPS_4096_1229,1134.480466,0.015252,5.057397,0.015252
NTRU_HPS_4096_1229,1129.336275,0.026223,5.105147,0.026223
NTRU_HPS_4096_1229,1134.805106,0.013177,5.257074,0.013177
NTRU_HPS_4096_1229,1130.115146,0.013019,5.046080,0.013019
NTRU_HPS_4096_1229,1133.252871,0.012189,5.138267,0.012189
NTRU_HPS_4096_1229,1134.897140,0.015317,5.188947,0.015317
NTRU_HPS_4096_1229,1134.778719,0.013119,5.151425,0.013119
NTRU_HPS_4096_1229,1134.212682,0.012160,5.091398,0.012160
NTRU_HPS_4096_1229,1132.375119,0.023129,5.109345,0.023129
NTRU_HPS_4096_1229,1134.104804,0.016596,5.213891,0.016596
NTRU_HPS_4096_1229,1132.638190,0.013186,5.178696,0.013186
NTRU_HPS_4096_1229,1135.251703,0.019057,5.269027,0.019057
NTRU_HPS_4096_1229,1133.996348,0.025190,5.073218,0.025190
NTRU_HPS_4096_1229,1134.253968,0.016033,5.183765,0.016033
NTRU_HPS_4096_1229,1132.983992,0.015816,5.257702,0.015816
NTRU_HPS_4096_1229,1136.058367,0.013328,5.110015,0.013328
NTRU_HPS_4096_1229,1135.662040,0.015268,5.384375,0.015268
NTRU_HPS_4096_1229,1132.622301,0.042200,5.376169,0.042200
NTRU_HPS_4096_1229,1134.153400,0.014624,5.330486,0.014624
NTRU_HPS_4096_1229,1130.899688,0.014265,5.195294,0.014265
NTRU_HPS_4096_1229,1132.811807,0.018930,5.047583,0.018930
NTRU_HPS_4096_1229,1134.517400,0.021915,5.245828,0.021915
NTRU_HPS_4096_1229,1136.029448,0.014153,5.036927,0.014153
NTRU_HPS_4096_1229,1133.950964,0.022168,5.249922,0.022168
NTRU_HPS_4096_1229,1132.048088,0.012519,5.165131,0.012519
NTRU_HPS_4096_1229,1134.686368,0.016832,5.237039,0.016832
NTRU_HPS_4096_1229,1131.338701,0.013328,5.063592,0.013328
NTRU_HPS_4096_1229,1132.018432,0.012203,5.102686,0.012203
NTRU_HPS_4096_1229,1137.265819,0.017828,5.231827,0.017828
NTRU_HPS_4096_1229,1134.938172,0.015107,5.338669,0.015107
NTRU_HPS_4096_1229,1134.124808,0.017116,5.028073,0.017116
NTRU_HPS_4096_1229,1132.011308,0.018659,5.050311,0.018659
NTRU_HPS_4096_1229,1132.000220,0.015694,5.078814,0.015694
NTRU_HPS_4096_1229,1147.338656,0.023847,5.245748,0.023847
NTRU_HPS_4096_1229,1135.706048,0.012611,5.387678,0.012611
NTRU_HPS_4096_1229,1133.309706,0.021343,5.153200,0.021343
NTRU_HPS_4096_1229,1133.832654,0.012806,5.128351,0.012806
NTRU_HPS_4096_1229,1133.057351,0.018040,5.206004,0.018040
NTRU_HPS_4096_1229,1137.113264,0.013795,5.138669,0.013795
NTRU_HPS_4096_1229,1132.810191,0.013588,5.064358,0.013588
NTRU_HPS_4096_1229,1134.040223,0.028293,5.175351,0.028293
NTRU_HPS_4096_1229,1132.527346,0.014100,5.333925,0.014100
NTRU_HPS_4096_1229,1131.187467,0.019318,5.034288,0.019318
NTRU_HPS_4096_1229,1132.068480,0.017057,5.074874,0.017057
NTRU_HPS_4096_1229,1134.855666,0.017301,5.085081,0.017301
NTRU_HPS_4096_1229,1129.332684,0.016643,5.164215,0.016643
NTRU_HPS_4096_1229,1133.260674,0.012973,5.248509,0.012973
NTRU_HPS_4096_1229,1134.603035,0.012958,5.042717,0.012958
NTRU_HPS_4096_1229,1134.144082,0.017594,5.343763,0.017594
NTRU_HPS_4096_1229,1133.307741,0.011116,5.036770,0.011116
NTRU_HPS_4096_1229,1132.837519,0.021304,5.067734,0.021304
NTRU_HPS_4096_1229,1132.215456,0.018755,5.035245,0.018755
NTRU_HPS_4096_1229,1134.184512,0.014236,5.159078,0.014236
NTRU_HPS_4096_1229,1131.706548,0.020218,5.087994,0.020218
NTRU_HPS_4096_1229,1133.811473,0.018726,5.074876,0.018726
NTRU_HPS_4096_1229,1137.712666,0.023570,5.297669,0.023570
NTRU_HPS_4096_1229,1133.694187,0.016301,5.060694,0.016301
NTRU_HPS_4096_1229,1131.590831,0.015274,5.077355,0.015274
NTRU_HPS_4096_1229,1132.175221,0.013800,5.908921,0.013800
NTRU_HPS_4096_1229,1135.758309,0.019593,5.078571,0.019593
NTRU_HPS_4096_1229,1132.326177,0.014098,5.048186,0.014098
NTRU_HPS_4096_1229,1133.663554,0.016425,5.085259,0.016425
NTRU_HPS_4096_1229,1132.049289,0.016200,5.080497,0.016200
NTRU_HPS_4096_1229,1132.015118,0.021963,5.069028,0.021963
NTRU_HPS_4096_1229,1138.338073,0.014557,5.337355,0.014557
NTRU_HPS_4096_1229,1133.295713,0.014545,5.065019,0.014545
NTRU_HPS_4096_1229,1131.687683,0.016368,5.083982,0.016368
NTRU_HPS_4096_1229,1130.283601,0.013067,5.058359,0.013067
NTRU_HPS_4096_1229,1133.188807,0.017202,5.081674,0.017202
NTRU_HPS_4096_1229,1132.034500,0.012905,5.054622,0.012905
NTRU_HPS_4096_1229,1132.726328,0.012940,5.077168,0.012940
NTRU_HPS_4096_1229,1132.991825,0.014688,5.041775,0.014688
NTRU_HPS_4096_1229,1133.292937,0.014574,5.044973,0.014574
NTRU_HPS_4096_1229,1132.490641,0.015312,5.100913,0.015312
NTRU_HPS_4096_1229,1131.328126,0.016215,5.067917,0.016215
NTRU_HPS_4096_1229,1131.662993,0.022469,5.089300,0.022469
NTRU_HPS_4096_1229,1133.723422,0.015383,5.082898,0.015383
NTRU_HPS_4096_1229,1133.797185,0.016223,5.085509,0.016223
NTRU_HPS_4096_1229,1130.136855,0.027567,5.294056,0.027567
NTRU_HPS_4096_1229,1132.278673,0.015372,5.061948,0.015372
NTRU_HPS_4096_1229,1133.955274,0.011802,5.200326,0.011802
NTRU_HPS_4096_1229,1131.829044,0.013603,5.070044,0.013603
NTRU_HPS_4096_1229,1131.526486,0.024280,5.230061,0.024280
NTRU_HPS_4096_1229,1129.805699,0.020188,5.161695,0.020188
NTRU_HPS_4096_1229,1131.832236,0.014004,5.342296,0.014004
NTRU_HPS_4096_1229,1133.648549,0.013751,5.158445,0.013751
NTRU_HPS_4096_1229,1131.988381,0.018151,5.156112,0.018151
NTRU_HPS_4096_1229,1134.581333,0.019366,5.291335,0.019366
NTRU_HPS_4096_1229,1129.507652,0.015489,5.188976,0.015489
NTRU_HPS_4096_1229,1134.095672,0.014978,5.082123,0.014978
NTRU_HPS_4096_1229,1130.388049,0.012872,5.044426,0.012872
NTRU_HPS_4096_1229,1133.817686,0.014233,5.287558,0.014233
NTRU_HPS_4096_1229,1132.527216,0.015281,5.093763,0.015281
NTRU_HPS_4096_1229,1131.158054,0.017406,5.088976,0.017406
NTRU_HPS_4096_1229,1134.922437,0.015906,5.170122,0.015906
NTRU_HPS_4096_1229,1133.166973,0.016854,5.323224,0.016854
NTRU_HPS_4096_1229,1135.029995,0.017014,5.262591,0.017014
NTRU_HPS_4096_1229,1131.080959,0.026336,5.097073,0.026336
NTRU_HPS_4096_1229,1134.070965,0.011921,5.104445,0.011921
NTRU_HPS_4096_1229,1133.207219,0.026902,5.323398,0.026902
NTRU_HPS_4096_1229,1135.682594,0.014932,5.286986,0.014932
NTRU_HPS_4096_1229,1133.522058,0.012735,5.098129,0.012735
NTRU_HPS_4096_1229,1131.205688,0.017546,5.081033,0.017546
NTRU_HPS_4096_1229,1134.213596,0.022312,5.122086,0.022312
NTRU_HPS_4096_1229,1135.382148,0.015095,5.242917,0.015095
NTRU_HPS_4096_1229,1135.200556,0.022261,5.353496,0.022261
NTRU_HPS_4096_1229,1134.703404,0.013887,5.084241,0.013887
NTRU_HPS_4096_1229,1134.670869,0.018128,5.261814,0.018128
NTRU_HPS_4096_1229,1131.175702,0.014158,5.007184,0.014158
NTRU_HPS_4096_1229,1134.094984,0.023710,5.124789,0.023710
NTRU_HPS_4096_1229,1130.529096,0.014631,5.078879,0.014631
NTRU_HPS_4096_1229,1135.803552,0.014108,5.312724,0.014108
NTRU_HPS_4096_1229,1132.916155,0.013378,5.295182,0.013378
NTRU_HPS_4096_1229,1137.029098,0.014531,5.051595,0.014531
NTRU_HPS_4096_1229,1132.510726,0.028938,5.162673,0.028938
NTRU_HPS_4096_1229,1133.803000,0.023243,5.223801,0.023243
NTRU_HPS_4096_1229,1134.340930,0.018951,5.218734,0.018951
NTRU_HPS_4096_1229,1132.186612,0.013593,5.078981,0.013593
NTRU_HPS_4096_1229,1129.724970,0.020385,5.073793,0.020385
NTRU_HPS_4096_1229,1131.220127,0.017084,5.091380,0.017084
NTRU_HPS_4096_1229,1134.584927,0.025035,5.082704,0.025035
NTRU_HPS_4096_1229,1135.139623,0.017653,5.075369,0.017653
NTRU_HPS_4096_1229,1132.835925,0.016420,5.076025,0.016420
NTRU_HPS_4096_1229,1129.097175,0.024701,5.193022,0.024701
NTRU_HPS_4096_1229,1131.607783,0.018094,5.040146,0.018094
NTRU_HPS_4096_1229,1136.562481,0.011754,5.103703,0.011754
NTRU_HPS_4096_1229,1131.894111,0.019293,5.198928,0.019293
NTRU_HPS_4096_1229,1133.441735,0.026391,5.200737,0.026391
NTRU_HPS_4096_1229,1133.254754,0.016640,5.223303,0.016640
NTRU_HPS_4096_1229,1133.958539,0.017831,5.209331,0.017831
NTRU_HPS_4096_1229,1130.388984,0.017832,5.209271,0.017832
NTRU_HPS_4096_1229,1136.192962,0.013745,5.250180,0.013745
NTRU_HPS_4096_1229,1132.222487,0.017926,5.500035,0.017926
NTRU_HPS_4096_1229,1134.367846,0.013347,5.138393,0.013347
NTRU_HPS_4096_1229,1137.961094,0.024145,5.103011,0.024145
NTRU_HPS_4096_1229,1131.650885,0.018946,5.185091,0.018946
NTRU_HPS_4096_1229,1133.446877,0.013134,5.110348,0.013134
NTRU_HPS_4096_1229,1132.205304,0.018673,5.217247,0.018673
NTRU_HPS_4096_1229,1137.110325,0.014063,5.106409,0.014063
NTRU_HPS_4096_1229,1140.438136,0.022883,5.241344,0.022883
NTRU_HPS_4096_1229,1129.814256,0.019668,5.202422,0.019668
NTRU_HPS_4096_1229,1135.843778,0.013239,5.275849,0.013239
NTRU_HPS_4096_1229,1130.192137,0.014893,5.112614,0.014893
NTRU_HPS_4096_1229,1132.261121,0.012782,5.212680,0.012782
NTRU_HPS_4096_1229,1131.565872,0.013940,5.180137,0.013940
NTRU_HPS_4096_1229,1131.176535,0.013381,5.207404,0.013381
NTRU_HPS_4096_1229,1135.171349,0.012676,5.075836,0.012676
NTRU_HPS_4096_1229,1131.250372,0.014673,5.023874,0.014673
NTRU_HPS_4096_1229,1135.772908,0.013082,5.233689,0.013082
NTRU_HPS_4096_1229,1134.620520,0.013460,5.039843,0.013460
NTRU_HPS_4096_1229,1128.318900,0.017895,5.109025,0.017895
NTRU_HPS_4096_1229,1134.757636,0.013719,5.126116,0.013719
NTRU_HPS_4096_1229,1134.509531,0.013937,5.147201,0.013937
NTRU_HPS_4096_1229,1132.071308,0.017559,5.196929,0.017559
NTRU_HPS_4096_1229,1131.641668,0.014624,5.201781,0.014624
NTRU_HPS_4096_1229,1132.171367,0.014314,5.244283,0.014314
NTRU_HPS_4096_1229,1131.023977,0.047930,5.291118,0.047930
NTRU_HPS_4096_1229,1131.900121,0.015349,5.215296,0.015349
NTRU_HPS_4096_1229,1135.132680,0.016342,5.322954,0.016342
NTRU_HPS_4096_1229,1133.527944,0.018896,5.096505,0.018896
NTRU_HPS_4096_1229,1129.657087,0.014635,5.077680,0.014635
NTRU_HPS_4096_1229,1131.575368,0.015717,5.368759,0.015717
NTRU_HPS_4096_1229,1140.086358,0.013495,5.316086,0.013495
NTRU_HPS_4096_1229,1134.746730,0.016281,5.073842,0.016281
NTRU_HPS_4096_1229,1133.085498,0.016781,6.075055,0.016781
NTRU_HPS_4096_1229,1131.770425,0.014575,5.258537,0.014575
NTRU_HPS_4096_1229,1134.065919,0.014846,5.187423,0.014846
NTRU_HPS_4096_1229,1131.960799,0.013623,5.051864,0.013623
NTRU_HPS_4096_1229,1137.438442,0.013209,5.067410,0.013209
NTRU_HPS_4096_1229,1131.821419,0.016107,5.390637,0.016107
NTRU_HPS_4096_1229,1133.983623,0.013809,4.638086,0.013809
NTRU_HPS_4096_1229,1128.586063,0.016039,5.328872,0.016039
NTRU_HPS_4096_1229,1135.952496,0.015576,5.091172,0.015576
NTRU_HPS_4096_1229,1131.290105,0.012912,5.198173,0.012912
NTRU_HPS_4096_1229,1131.228923,0.014715,5.098550,0.014715
NTRU_HPS_4096_1229,1133.535864,0.015945,5.447145,0.015945
NTRU_HPS_4096_1229,1133.631280,0.016277,5.053098,0.016277
NTRU_HPS_4096_1229,1131.048608,0.092119,5.369232,0.092119
NTRU_HPS_4096_1229,1135.816546,0.016010,5.094897,0.016010
NTRU_HPS_4096_1229,1135.214094,0.015058,5.081102,0.015058
NTRU_HPS_4096_1229,1131.990462,0.015379,5.062779,0.015379
NTRU_HPS_4096_1229,1129.553390,0.014719,5.088357,0.014719
NTRU_HPS_4096_1229,1129.223051,0.015834,5.044629,0.015834
NTRU_HPS_4096_1229,1130.740764,0.013298,5.100289,0.013298
NTRU_HPS_4096_1229,1131.885924,0.015152,5.254789,0.015152
NTRU_HPS_4096_1229,1132.516777,0.018114,5.034618,0.018114
NTRU_HPS_4096_1229,1133.111759,0.013547,5.247198,0.013547
NTRU_HPS_4096_1229,1128.026780,0.022968,5.068843,0.022968
NTRU_HPS_4096_1229,1131.903761,0.017685,5.086529,0.017685
NTRU_HPS_4096_1229,1128.430195,0.014131,5.073528,0.014131
NTRU_HPS_4096_1229,1133.306429,0.013393,5.086139,0.013393
NTRU_HPS_4096_1229,1131.115769,0.014548,5.235459,0.014548
NTRU_HPS_4096_1229,1131.366038,0.019827,5.312485,0.019827
NTRU_HPS_4096_1229,1129.383121,0.012583,5.072453,0.012583
NTRU_HPS_4096_1229,1132.769302,0.014829,5.103761,0.014829
NTRU_HPS_4096_1229,1130.204643,0.014431,5.095297,0.014431
NTRU_HPS_4096_1229,1134.682933,0.015192,5.209718,0.015192
NTRU_HPS_4096_1229,1133.885270,0.012631,5.067080,0.012631
NTRU_HPS_4096_1229,1134.259711,0.017585,5.205366,0.017585
NTRU_HPS_4096_1229,1129.722371,0.014551,5.268848,0.014551
NTRU_HPS_4096_1229,1132.070198,0.018135,5.117435,0.018135
NTRU_HPS_4096_1229,1138.521386,0.014158,5.083286,0.014158
NTRU_HPS_4096_1229,1129.898925,0.012565,5.211173,0.012565
NTRU_HPS_4096_1229,1130.813724,0.018315,5.115410,0.018315
NTRU_HPS_4096_1229,1134.144892,0.015170,5.085089,0.015170
NTRU_HPS_4096_1229,1133.725102,0.017258,5.067238,0.017258
NTRU_HPS_4096_1229,1135.673949,0.022589,5.070907,0.022589
NTRU_HPS_4096_1229,1131.060112,0.016762,5.223803,0.016762
NTRU_HPS_4096_1229,1130.839769,0.016542,5.069046,0.016542
NTRU_HPS_4096_1229,1130.821783,0.012514,5.327684,0.012514
NTRU_HPS_4096_1229,1130.840669,0.017363,5.085939,0.017363
NTRU_HPS_4096_1229,1133.350845,0.015517,5.044045,0.015517
NTRU_HPS_4096_1229,1132.570755,0.022053,5.063370,0.022053
NTRU_HPS_4096_1229,1134.881332,0.017326,5.299690,0.017326
NTRU_HPS_4096_1229,1130.974799,0.012739,5.232385,0.012739
NTRU_HPS_4096_1229,1130.448142,0.013648,5.037741,0.013648
NTRU_HPS_4096_1229,1131.733850,0.027330,5.285482,0.027330
NTRU_HPS_4096_1229,1132.957081,0.014029,5.089579,0.014029
NTRU_HPS_4096_1229,1134.180413,0.014577,4.467836,0.014577
NTRU_HPS_4096_1229,1131.534508,0.014678,5.052139,0.014678
NTRU_HPS_4096_1229,1131.920900,0.021260,5.080097,0.021260
NTRU_HPS_4096_1229,1137.283776,0.015134,5.037517,0.015134
NTRU_HPS_4096_1229,1135.525064,0.013544,5.043798,0.013544
NTRU_HPS_4096_1229,1133.363616,0.013354,5.371502,0.013354
NTRU_HPS_4096_1229,1134.256055,0.018158,5.088026,0.018158
NTRU_HPS_4096_1229,1135.308492,0.013801,4.975227,0.013801
NTRU_HPS_4096_1229,1135.110047,0.014292,5.094628,0.014292
NTRU_HPS_4096_1229,1135.700661,0.029442,5.198925,0.029442
NTRU_HPS_4096_1229,1132.473227,0.060639,5.885496,0.060639
NTRU_HPS_4096_1229,1131.812703,0.012525,5.228705,0.012525
NTRU_HPS_4096_1229,1132.204166,0.015309,5.268756,0.015309
NTRU_HPS_4096_1229,1133.074846,0.027258,5.185006,0.027258
NTRU_HPS_4096_1229,1133.868104,0.012037,5.112151,0.012037
NTRU_HPS_4096_1229,1134.033895,0.017040,5.097440,0.017040
NTRU_HPS_4096_1229,1131.679316,0.013103,5.202126,0.013103
NTRU_HPS_4096_1229,1133.450173,0.013491,5.010773,0.013491
NTRU_HPS_4096_1229,1134.052810,0.019304,5.403143,0.019304
NTRU_HPS_4096_1229,1134.266913,0.012935,5.032794,0.012935
NTRU_HPS_4096_1229,1130.054866,0.016000,5.232132,0.016000
NTRU_HPS_4096_1229,1133.216924,0.017218,5.100819,0.017218
NTRU_HPS_4096_1229,1132.120299,0.012568,5.224647,0.012568
NTRU_HPS_4096_1229,1134.761128,0.022421,5.276625,0.022421
NTRU_HPS_4096_1229,1132.908015,0.014459,5.289665,0.014459
NTRU_HPS_4096_1229,1130.885889,0.013704,5.347570,0.013704
NTRU_HPS_4096_1229,1133.140311,0.026091,5.041735,0.026091
NTRU_HPS_4096_1229,1131.341152,0.012828,5.104081,0.012828
NTRU_HPS_4096_1229,1132.025661,0.014530,5.390159,0.014530
NTRU_HPS_4096_1229,1133.014920,0.013287,5.242740,0.013287
NTRU_HPS_4096_1229,1138.192971,0.015378,5.083665,0.015378
NTRU_HPS_4096_1229,1134.422838,0.012674,5.050595,0.012674
NTRU_HPS_4096_1229,1133.065381,0.016459,5.106731,0.016459
NTRU_HPS_4096_1229,1133.040612,0.017263,5.101065,0.017263
